"","V1","V2","V3","V4","V5"
"44",3.53586941352182e-95,0.903297456167386,3.8595505093246e-10,4.25446958325477e-05,0.0966599987508261
"45",8.39874248704136e-86,2.15100834569401e-07,9.4476114382333e-15,0.996022712101088,0.00397707279806836
"46",8.12631953749419e-119,2.49595417636847e-13,1.18154800324611e-27,0.998205211770255,0.00179478822949536
"47",4.44745450995104e-108,2.10798852766718e-20,1,1.18425629880827e-49,1.02017107589293e-37
"48",2.89586382156286e-75,1.40188951194876e-10,1.94553673669793e-20,0.952315568932037,0.0476844309277741
"49",3.94167158097585e-72,1.01263016623482e-09,0.99999999898737,7.90911203577321e-64,2.64612470166571e-40
"50",4.85168444315777e-21,0.0930728985095771,0.906921492053469,3.1354946731551e-29,5.60943695429386e-06
"51",0.00587547704358268,0.129275628975297,0.864848893963136,1.33767951825152e-21,1.79845988648846e-11
"52",1.98530462581352e-39,0.000355098611340596,6.37905454453099e-10,2.63472698164949e-41,0.999644900750754
"53",1.26483149344367e-50,9.71440423655078e-08,0.999999902855958,1.39402392949295e-38,1.01445966702019e-23
"54",1.95715474947428e-307,0.000608650954476519,8.07350929025263e-21,0.751801191877387,0.247590157168136
"55",6.92086776601088e-83,0.999965445650103,3.45541128110066e-05,7.37708115788003e-28,2.3708555728075e-10
"56",0.00112829088412727,0.000237181524273482,0.000523054635077674,2.54831251918482e-36,0.998111472956522
"57",1.04568587097739e-07,0.329878473701931,0.670121421672381,3.36693679022519e-50,5.71015738635667e-11
"58",0.0116485305113233,0.0490880709422166,0.93926339854646,1.66725323066142e-94,1.52179317172836e-36
"59",5.75780444627664e-09,1.19439070240944e-05,0.999988050335171,7.16642413933017e-146,2.85780515226785e-57
"60",2.9890481381869e-44,4.17568611653667e-10,0.999999999582431,5.15009554817887e-85,1.33384821186044e-47
"61",1.94244475194089e-41,0.401401691301602,0.598598308331114,9.84351191154962e-20,3.67283782306382e-10
"62",1.36416914199377e-31,1.72174777485677e-06,2.99209797426711e-12,1.41844653414609e-09,0.999998276830787
"63",1.6056325523702e-123,5.84327637657144e-05,1.89015682826616e-14,0.00340707668216751,0.996534490554048
"64",4.09039668750817e-68,0.00904161045181245,0.990958385633706,4.50193562343295e-14,3.91443640020421e-09
"65",2.00793204789571e-80,1.85581573637383e-08,0.999999981441843,3.46721804674128e-67,3.37698982811737e-41
"66",4.04349046020371e-39,0.000615754153161395,0.999384245846839,1.43570446556293e-41,1.99782210986356e-22
"67",4.83555979896218e-74,0.741737518577751,0.257852878317534,1.3337146196831e-06,0.000408269390095278
"68",2.44954458570452e-64,9.52058183295412e-08,0.999999904794182,3.43481438009302e-121,6.80984120380876e-59
"69",5.37566717232489e-130,1.07189455022078e-13,0.999999999999893,3.83898123476758e-104,1.66103191679478e-60
"70",4.9623024794249e-125,2.07155399192242e-16,1,2.0087524831683e-263,3.62013430447304e-123
"71",9.56918530011378e-166,0.99999999309513,6.90486969432764e-09,1.20417615087647e-40,8.11630952162107e-19
"72",3.41203953875135e-09,0.0456986639658024,0.954301332622031,1.7366544536324e-65,1.27175070458362e-13
"73",2.31537161898992e-46,0.00059529928896291,0.999404700711034,9.86630162211738e-57,2.77905254829683e-15
"74",8.70791533546163e-34,8.69301370924344e-26,5.14396125374001e-21,5.24954167743692e-29,1
"75",7.17663793938955e-38,0.301873557806797,0.10850406348456,7.57080047508385e-38,0.589622378708643
"76",2.90035137743644e-05,0.87075099310448,0.00216143537743164,1.37497341297121e-46,0.127058568004314
"77",4.48692135620394e-76,1.74049649045974e-09,0.999999998259504,3.15906016165033e-60,1.55508280256776e-40
"78",1.06280472595925e-82,2.21040265954956e-57,1.92415712418389e-74,5.11550561484293e-06,0.999994884494385
"79",3.75636918593903e-50,2.60161830308453e-15,0.999999999999934,6.95261588688733e-57,6.35057877166929e-14
"80",5.57012410930741e-214,3.15789660213718e-15,0.999999999999997,1.51779463490281e-23,1.49851877967164e-22
"81",2.81621040789597e-101,0.0749444553766456,3.11557394607342e-06,0.21499541709359,0.710057011955819
"82",7.18672322432816e-314,4.4508333435062e-133,6.39890949907147e-95,1,5.28780898879692e-30
"83",1.50048664631937e-192,6.59385757986386e-15,1.2414529007499e-52,0.0315117147882985,0.968488285211695
"84",6.85100360467639e-61,2.03676144881585e-12,0.999999999997963,8.07783082497154e-50,2.44660386520999e-29
"85",2.58816493243843e-60,2.8469060037466e-18,1,5.97351702099667e-55,8.08008608495538e-38
"86",0.126806427215688,0.795674328294881,0.0775192444894302,1.48242628389955e-79,1.37798748418278e-17
"87",2.22010392156616e-56,0.707521187666232,0.292478812333768,5.8764867535932e-65,1.64080704979813e-17
"88",5.38164036242129e-77,0.182105962477463,0.817894037522537,6.9367574907129e-67,3.27579317543838e-19
"89",1.25309571825733e-52,6.45325682621739e-12,0.999999999993547,1.23178547432685e-102,6.12019245107748e-45
"90",2.97794539220854e-33,4.00788089818466e-08,1.12202661258627e-10,3.42419987207565e-32,0.999999959808988
"91",2.17855572437059e-10,0.435629098222858,0.564370901557079,1.22032719386456e-37,2.20667650551807e-12
"92",1.37052673947128e-59,6.18329936512319e-05,0.999938167006349,4.80772756077738e-69,1.4512172181974e-34
"93",0,1.86556652016488e-62,1,3.67214956313529e-94,4.87908999399106e-89
